code,language,language_family,simulation_code,simulation,simulated_value,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs,real_value
slov1268,Slovenian,Indo-European,slov1268_169,Y,0.27515,1.80457,1.9183,1.64315,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_170,Y,0.02559,1.73828,1.9183,1.89271,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_171,Y,0.25542,1.65002,1.9183,1.66288,4,4,11,0.9183
slov1268,Slovenian,Indo-European,slov1268_172,Y,0.15747,1.69415,1.9183,1.76083,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_173,Y,0.04013,1.7367,1.9183,1.87817,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_174,Y,0.1186,1.73223,1.9183,1.7997,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_175,Y,0.27078,1.80457,1.9183,1.64752,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_176,Y,0.16051,1.77153,1.9183,1.75779,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_177,Y,0.07844,1.69415,1.9183,1.83986,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_178,Y,0.19941,1.80961,1.9183,1.71889,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_179,Y,0.19975,1.72589,1.9183,1.71855,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_180,Y,0.241,1.69107,1.9183,1.6773,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_181,Y,0.2154,1.68488,1.9183,1.7029,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_182,Y,0.16555,1.77153,1.9183,1.75275,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_183,Y,0.23369,1.65002,1.9183,1.68461,4,4,11,0.9183
slov1268,Slovenian,Indo-European,slov1268_184,Y,0.1099,1.7367,1.9183,1.8084,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_185,Y,0.15935,1.64852,1.9183,1.75895,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_186,Y,0.2572,1.7637,1.9183,1.6611,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_187,Y,0.03509,1.7367,1.9183,1.88321,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_188,Y,0.36741,1.71794,1.9183,1.55089,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_189,Y,0.19891,1.81128,1.9183,1.71939,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_190,Y,0.15922,1.7367,1.9183,1.75908,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_191,Y,0.11237,1.73065,1.9183,1.80593,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_192,Y,0.08778,1.69415,1.9183,1.83052,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_193,Y,0.15283,1.73065,1.9183,1.76547,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_194,Y,0.1547,1.64852,1.9183,1.7636,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_195,Y,0.14454,1.73223,1.9183,1.77376,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_196,Y,0.08347,1.69415,1.9183,1.83483,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_197,Y,0.26925,1.76044,1.9183,1.64905,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_198,Y,0.11197,1.69415,1.9183,1.80633,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_199,Y,0.20188999999999999,1.69107,1.9183,1.71641,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_200,Y,0.11197,1.69415,1.9183,1.80633,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_201,Y,0.17862,1.77478,1.9183,1.73968,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_202,Y,0.15835,1.73065,1.9183,1.75995,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_203,Y,0.14362,1.64852,1.9183,1.77468,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_204,Y,0.10458,1.69107,1.9183,1.81372,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_205,Y,0.06271,1.69415,1.9183,1.85559,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_206,Y,0.12171,1.73065,1.9183,1.79659,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_207,Y,0.14039,1.77478,1.9183,1.77791,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_208,Y,0.09886,1.69415,1.9183,1.81944,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_209,Y,0.06774,1.69415,1.9183,1.85056,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_210,Y,0.13313,1.73065,1.9183,1.78517,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_211,Y,0.15684,1.77478,1.9183,1.76146,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_212,Y,0.06591,1.77478,1.9183,1.85239,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_213,Y,0.33592,1.76044,1.9183,1.58238,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_214,Y,0.23635,1.7637,1.9183,1.68195,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_215,Y,0.21794,1.644,1.9183,1.70036,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_216,Y,0.11494,1.7367,1.9183,1.80336,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_217,Y,0.14832,1.64852,1.9183,1.76998,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_218,Y,0.14053,1.69415,1.9183,1.77777,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_219,Y,0.11494,1.7367,1.9183,1.80336,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_220,Y,0.04443,1.7367,1.9183,1.87387,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_221,Y,0.05409,1.73828,1.9183,1.86421,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_222,Y,0.17649,1.73065,1.9183,1.74181,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_223,Y,0.20867,1.69107,1.9183,1.70963,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_224,Y,0.13342,1.69107,1.9183,1.78488,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_225,Y,0.24161,1.69415,1.9183,1.67669,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_226,Y,0.15055,1.73065,1.9183,1.76775,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_227,Y,0.12737,1.69415,1.9183,1.79093,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_228,Y,0.08347,1.69415,1.9183,1.83483,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_229,Y,0.12761,1.77478,1.9183,1.79069,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_230,Y,0.116,1.69107,1.9183,1.8023,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_231,Y,0.08347,1.69415,1.9183,1.83483,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_232,Y,0.17304,1.73223,1.9183,1.74526,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_233,Y,0.12591,1.73195,1.9183,1.79239,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_234,Y,0.18476,1.69415,1.9183,1.73354,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_235,Y,0.25687,1.73065,1.9183,1.66143,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_236,Y,0.18127,1.77153,1.9183,1.73703,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_237,Y,0.02559,1.73828,1.9183,1.89271,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_238,Y,0.02559,1.73828,1.9183,1.89271,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_239,Y,0.32918,1.73065,1.9183,1.58912,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_240,Y,0.24107,1.80961,1.9183,1.67723,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_241,Y,0.19616,1.644,1.9183,1.72214,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_242,Y,0.17649,1.73065,1.9183,1.74181,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_243,Y,0.11885,1.77153,1.9183,1.79945,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_244,Y,0.3095,1.76044,1.9183,1.6088,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_245,Y,0.10027,1.69107,1.9183,1.81803,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_246,Y,0.10027,1.69107,1.9183,1.81803,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_247,Y,0.16875,1.69107,1.9183,1.74955,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_248,Y,0.16051,1.77153,1.9183,1.75779,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_249,Y,0.35773,1.71794,1.9183,1.56057,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_250,Y,0.15092,1.73223,1.9183,1.76738,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_251,Y,0.09886,1.69415,1.9183,1.81944,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_252,Y,0.07709,1.69415,1.9183,1.84121,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_253,Y,0.13342,1.69107,1.9183,1.78488,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_254,Y,0.09752,1.7367,1.9183,1.82078,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_255,Y,0.21794,1.644,1.9183,1.70036,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_256,Y,0.24107,1.80961,1.9183,1.67723,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_257,Y,0.07293,1.7367,1.9183,1.84537,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_258,Y,0.07022,1.77478,1.9183,1.84808,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_259,Y,0.06271,1.69415,1.9183,1.85559,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_260,Y,0.06774,1.69415,1.9183,1.85056,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_261,Y,0.05983,1.7367,1.9183,1.85847,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_262,Y,0.12737,1.69415,1.9183,1.79093,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_263,Y,0.06271,1.69415,1.9183,1.85559,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_264,Y,0.21613,1.73065,1.9183,1.70217,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_265,Y,0.17043,1.64852,1.9183,1.74787,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_266,Y,0.25062,1.69415,1.9183,1.66768,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_267,Y,0.18649,1.644,1.9183,1.73181,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_268,Y,0.1826,1.68488,1.9183,1.7357,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_269,Y,0.14039,1.77478,1.9183,1.77791,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_270,Y,0.0394,1.7367,1.9183,1.8789,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_271,Y,0.15296,1.64852,1.9183,1.76534,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_272,Y,0.06591,1.77478,1.9183,1.85239,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_273,Y,0.07364,1.73828,1.9183,1.84466,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_274,Y,0.14454,1.73223,1.9183,1.77376,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_275,Y,0.04443,1.7367,1.9183,1.87387,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_276,Y,0.16026,1.73223,1.9183,1.75804,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_277,Y,0.28555,1.64852,1.9183,1.63275,4,4,11,0.9183
slov1268,Slovenian,Indo-European,slov1268_278,Y,0.06591,1.77478,1.9183,1.85239,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_279,Y,0.29296,1.80459,1.9183,1.62534,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_280,Y,0.19133,1.80961,1.9183,1.72697,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_281,Y,0.12708,1.69107,1.9183,1.79122,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_282,Y,0.22493,1.7637,1.9183,1.69337,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_283,Y,0.08778,1.69415,1.9183,1.83052,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_284,Y,0.01625,1.73828,1.9183,1.90205,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_285,Y,0.07844,1.69415,1.9183,1.83986,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_286,Y,0.12171,1.73065,1.9183,1.79659,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_287,Y,0.16497,1.77478,1.9183,1.75333,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_288,Y,0.13342,1.69107,1.9183,1.78488,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_289,Y,0.15055,1.73065,1.9183,1.76775,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_290,Y,0.20354,1.65002,1.9183,1.71476,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_291,Y,0.13104,1.73828,1.9183,1.78726,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_292,Y,0.17911,1.73065,1.9183,1.73919,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_293,Y,0.21084,1.72589,1.9183,1.70746,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_294,Y,0.17522,1.73195,1.9183,1.74308,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_295,Y,0.28045,1.68488,1.9183,1.63785,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_296,Y,0.16875,1.69107,1.9183,1.74955,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_297,Y,0.15626,1.69415,1.9183,1.76204,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_298,Y,0.33745000000000003,1.68488,1.9183,1.58085,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_299,Y,0.16701,1.69107,1.9183,1.75129,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_300,Y,0.05409,1.73828,1.9183,1.86421,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_301,Y,0.06271,1.69415,1.9183,1.85559,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_302,Y,0.04443,1.7367,1.9183,1.87387,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_303,Y,0.2419,1.72589,1.9183,1.6764,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_304,Y,0.15935,1.64852,1.9183,1.75895,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_305,Y,0.13313,1.73065,1.9183,1.78517,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_306,Y,0.15003,1.65002,1.9183,1.76827,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_307,Y,0.25982,1.7637,1.9183,1.65848,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_308,Y,0.15108,1.69415,1.9183,1.76722,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_309,Y,0.07022,1.77478,1.9183,1.84808,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_310,Y,0.06591,1.77478,1.9183,1.85239,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_311,Y,0.07709,1.69415,1.9183,1.84121,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_312,Y,0.07022,1.77478,1.9183,1.84808,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_313,Y,0.07364,1.73828,1.9183,1.84466,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_314,Y,0.14832,1.64852,1.9183,1.76998,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_315,Y,0.08347,1.69415,1.9183,1.83483,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_316,Y,0.15092,1.73223,1.9183,1.76738,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_317,Y,0.10675,1.73195,1.9183,1.81155,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_318,Y,0.17508,1.69107,1.9183,1.74322,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_319,Y,0.04013,1.7367,1.9183,1.87817,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_320,Y,0.05754,1.7367,1.9183,1.86076,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_321,Y,0.21775,1.80457,1.9183,1.70055,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_322,Y,0.22192,1.64852,1.9183,1.69638,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_323,Y,0.09248,1.69415,1.9183,1.82582,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_324,Y,0.16647,1.69415,1.9183,1.75183,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_325,Y,0.16961,1.73223,1.9183,1.74869,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_326,Y,0.12877,1.69107,1.9183,1.78953,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_327,Y,0.27172,1.84107,1.9183,1.64658,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_328,Y,0.13241,1.73065,1.9183,1.78589,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_329,Y,0.09353,1.73223,1.9183,1.82477,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_330,Y,0.32423,1.77153,1.9183,1.59407,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_331,Y,0.16026,1.73223,1.9183,1.75804,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_332,Y,0.1186,1.73223,1.9183,1.7997,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_333,Y,0.17911,1.73065,1.9183,1.73919,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_334,Y,0.25847,1.80625,1.9183,1.65983,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_335,Y,0.08778,1.69415,1.9183,1.83052,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_336,Y,0.19975,1.72589,1.9183,1.71855,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_337,Y,0.19081,1.69107,1.9183,1.72749,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_338,Y,0.17362,1.77153,1.9183,1.74468,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_339,Y,0.14988,1.7367,1.9183,1.76842,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_340,Y,0.27844,1.72589,1.9183,1.63986,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_341,Y,0.12789,1.64852,1.9183,1.79041,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_342,Y,0.16928,1.77478,1.9183,1.74902,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_343,Y,0.10821,1.69415,1.9183,1.81009,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_344,Y,0.06774,1.69415,1.9183,1.85056,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_345,Y,0.16875,1.69107,1.9183,1.74955,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_346,Y,0.16555,1.77153,1.9183,1.75275,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_347,Y,0.17911,1.73065,1.9183,1.73919,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_348,Y,0.07022,1.77478,1.9183,1.84808,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_349,Y,0.2798,1.84107,1.9183,1.6385,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_350,Y,0.09353,1.73223,1.9183,1.82477,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_351,Y,0.27949,1.644,1.9183,1.63881,4,4,11,0.9183
slov1268,Slovenian,Indo-European,slov1268_352,Y,0.07956,1.77478,1.9183,1.83874,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_353,Y,0.08298,1.73828,1.9183,1.83532,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_354,Y,0.1186,1.73223,1.9183,1.7997,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_355,Y,0.0394,1.7367,1.9183,1.8789,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_356,Y,0.15283,1.73065,1.9183,1.76547,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_357,Y,0.11924,1.65002,1.9183,1.79906,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_358,Y,0.10183,1.7367,1.9183,1.81647,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_359,Y,0.12031,1.69107,1.9183,1.79799,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_360,Y,0.11197,1.69415,1.9183,1.80633,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_361,Y,0.2223,1.73223,1.9183,1.696,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_362,Y,0.11189,1.77478,1.9183,1.80641,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_363,Y,0.1186,1.73223,1.9183,1.7997,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_364,Y,0.09281,1.69415,1.9183,1.82549,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_365,Y,0.28045,1.72399,1.9183,1.63785,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_366,Y,0.03509,1.7367,1.9183,1.88321,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_367,Y,0.10821,1.69415,1.9183,1.81009,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_368,Y,0.22306,1.68488,1.9183,1.69524,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_369,Y,0.10458,1.69107,1.9183,1.81372,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_370,Y,0.1547,1.64852,1.9183,1.7636,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_371,Y,0.13195,1.77153,1.9183,1.78635,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_372,Y,0.27994,1.76044,1.9183,1.63836,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_373,Y,0.1826,1.68488,1.9183,1.7357,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_374,Y,0.44371,1.75392,1.9183,1.47459,4,4,11,0.9183
slov1268,Slovenian,Indo-European,slov1268_375,Y,0.44371,1.75392,1.9183,1.47459,4,4,11,0.9183
slov1268,Slovenian,Indo-European,slov1268_376,Y,0.14362,1.64852,1.9183,1.77468,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_377,Y,0.13744,1.7367,1.9183,1.78086,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_378,Y,0.04013,1.7367,1.9183,1.87817,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_379,Y,0.09969,1.7367,1.9183,1.81861,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_380,Y,0.13744,1.7367,1.9183,1.78086,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_381,Y,0.21332,1.69107,1.9183,1.70498,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_382,Y,0.17522,1.73195,1.9183,1.74308,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_383,Y,0.11885,1.77153,1.9183,1.79945,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_384,Y,0.12514,1.69415,1.9183,1.79316,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_385,Y,0.15176,1.69107,1.9183,1.76654,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_386,Y,0.10821,1.69415,1.9183,1.81009,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_387,Y,0.13241,1.73065,1.9183,1.78589,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_388,Y,0.11567,1.69107,1.9183,1.80263,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_389,Y,0.01625,1.73828,1.9183,1.90205,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_390,Y,0.116,1.69107,1.9183,1.8023,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_391,Y,0.10917,1.65002,1.9183,1.80913,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_392,Y,0.11291,1.7367,1.9183,1.80539,4,4,15,0.9183
slov1268,Slovenian,Indo-European,slov1268_393,Y,0.10458,1.69107,1.9183,1.81372,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_394,Y,0.07709,1.69415,1.9183,1.84121,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_395,Y,0.12514,1.69415,1.9183,1.79316,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_396,Y,0.17613,1.644,1.9183,1.74217,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_397,Y,0.13583,1.69415,1.9183,1.78247,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_398,Y,0.08347,1.69415,1.9183,1.83483,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_399,Y,0.12708,1.69107,1.9183,1.79122,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_400,Y,0.06774,1.69415,1.9183,1.85056,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_401,Y,0.09281,1.69415,1.9183,1.82549,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_402,Y,0.12789,1.64852,1.9183,1.79041,4,4,12,0.9183
slov1268,Slovenian,Indo-European,slov1268_403,Y,0.28079,1.68488,1.9183,1.63751,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_404,Y,0.07022,1.77478,1.9183,1.84808,4,4,16,0.9183
slov1268,Slovenian,Indo-European,slov1268_405,Y,0.09248,1.69415,1.9183,1.82582,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_406,Y,0.12031,1.69107,1.9183,1.79799,4,4,14,0.9183
slov1268,Slovenian,Indo-European,slov1268_407,Y,0.21613,1.73065,1.9183,1.70217,4,4,13,0.9183
slov1268,Slovenian,Indo-European,slov1268_408,Y,0.12031,1.69107,1.9183,1.79799,4,4,14,0.9183
